"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YG5ZL6KR","journalArticle","","Rajasekaran, R. L.; Woody, M.; Sjoerd, N.","Innovative Indoor Horticultural Systems (iHORT) for the 21st Century. Curr Inves Agri Curr Res 4 (4)-2018","CIACR. MS. ID","","","","https://pdfs.semanticscholar.org/3578/26cb85d0a16d06bd7a95a6b380e9679fc4cc.pdf","… , sustainability of the conventional agricultural systems, the environmental and resource implications and presents possible sustainable … They use a patented vertical farming system …","","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2ZNYRHG","journalArticle","2022","Zhang, M.; Zhang, WH Jisheng; Jin, L.; ...","Simulation and Experiment of Plant Factory Environmental Control System Based on Internal Model Control Theory","JOURNAL OF …","","","","http://www.journalofsimulation.com/d/file/current/2022-06-16/5882e9b028d203b209a1c6f0dc616cad.pdf","… In the artificial light source type plant factory, the temperature … the artificial light source type plant factory, which is divided into … can meet the production requirements of the plant factory. …","2022","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VVZQYCNK","journalArticle","2017","Cho, M.","A Study on Remote Cultivation Consignment System for Hobby using LED Plant Factory","Journal of Convergence for Information …","","","","","","2017","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFUW6GC9","journalArticle","2018","Graamans, L.; Baeza, E.; Dobbelsteen, A. Van Den; ...","Plant factories versus greenhouses: Comparison of resource use efficiency","Agricultural …","","","","https://www.sciencedirect.com/science/article/pii/S0308521X17307151","… A vertical farm can be considered as a multi-storey plant factory. Closed systems are designed to maximise production density, productivity and resource use efficiency (Kozai, 2013a). …","2018","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UHENWX2N","journalArticle","2021","Masuda, T.","Leaf area estimation by semantic segmentation of point cloud of tomato plants","Proceedings of the IEEE/CVF International …","","","","https://openaccess.thecvf.com/content/ICCV2021W/CVPPA/html/Masuda_Leaf_Area_Estimation_by_Semantic_Segmentation_of_Point_Cloud_of_ICCVW_2021_paper.html","… for obtaining good crops and sustainable management of culti… grown in a sunlighttype plant factory. We scanned tomato plants … plants grown in a sunlight plant factory. There are several …","2021","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWCIZ9J5","journalArticle","2019","Armanda, D. T.; Guinée, J. B.; Tukker, A.","The second green revolution: Innovative urban agriculture's contribution to food security and sustainability–A review","Global Food Security","","","","https://www.sciencedirect.com/science/article/pii/S2211912418300956","… In summary, all the eighteen practitioners apply indoor vertical farming, and no information from Australia and Africa is available. Nine practitioners are from the US, and all together …","2019","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TS2YWAWJ","journalArticle","2021","VAUGHAN, S.; RAMIREZ, M.; TIETZ, C.","DESIGN FOR CONTROLLED ENVIRONMENT AGRICULTURE INSIDE AN AUSTRALIAN MAXIMUM-SECURITY PRISON: A RESEARCH FRAMEWORK","… /Symposium on Sustainable …","","","","https://eventos.ufpr.br/sds/sds/paper/view/4495","… The broad area in which this study is situated is in the field of CEA which can take the form of a vertical farm, where produce is grown vertically in warehouse-type shelves or on vertical …","2021","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JV66FL4","journalArticle","2023","Chen, K.; Zhao, B.; Zhou, L.; Zheng, Y.","Artificial Neural Network-Based Seedling Phenotypic Information Acquisition of Plant Factory","Agriculture","","","","https://www.mdpi.com/2077-0472/13/4/888","… )-based fine recognition system for plant factory seedling phenotypes. To address the problems of … timing in the plant factory, thereby constructing a plant factory seedling phenotype fine …","2023","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JAIRXMF","journalArticle","2022","Gao, Q.; Liao, Q.; Li, Q.; Yang, Q.; Wang, F.; Li, J.","Effects of LED Red and Blue Light Component on Growth and Photosynthetic Characteristics of Coriander in Plant Factory","Horticulturae","","","","https://www.mdpi.com/2311-7524/8/12/1165","Coriander is a whole-plant edible micro vegetable frequently used in the food industry. Its fresh eating features give it a flavor that is both tasty and refreshing, as well as potentially …","2022","2023-11-07 10:41:11","2023-11-07 10:41:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MNI9VF4U","book","2019","Belkadi, S.","AgriFlow: The Application of Elastic Filament Velocimetry to Water Flow Measurement and Control in Hydroponic Vertical Farms","","","","","https://dataspace.princeton.edu/handle/88435/dsp019880vt839","… Abstract: Sustainable food production, among other environmental sustainability concerns, … others have begun to study and implement vertical farming. Vertical farms offer an accessible …","2019","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","dataspace.princeton.edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L65PPS58","journalArticle","2019","Storck, J. L.; Böttjer, R.; Vahle, D.; Brockhagen, B.; Grothe, T.; ...","Seed germination and seedling growth on knitted fabrics as new substrates for hydroponic systems","Horticulturae","","","","https://www.mdpi.com/2311-7524/5/4/73","… Vertical farming is one of the suggested avenues for … , with sand and bark showing the greatest sustainability [13]. … making the substrate material more sustainable. Finally, textile fabrics …","2019","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXTS94SF","book","2020","Salmon, J.","Smart cities &smart living","","","","","https://js17adt.wordpress.com/2020/01/10/smart-cities-smart-living/","… As vertical farming consists within an enclosed environment, almost everything from the … , environmental sustainability and in producing more food with fewer resources, vertical farming …","2020","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","js17adt.wordpress.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V7TTUTEN","journalArticle","2021","Bakar, M. N. A.; Audah, L. H. M.","The The Crop Disease Detection on Vertical Farming using Image Processing","Evolution in Electrical and …","","","","https://publisher.uthm.edu.my/periodicals/index.php/eeee/article/view/1735","… The purpose of this research is to build crop disease detection system for vertical farming … Initially, the input images were retrieved from vertical farming using digital camera. Then, in …","2021","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8KZXPH5","book","2018","Hosseinifarhangi, M.; Turvani, M.; Carsjens, G. J.; ...","Actor-network analysis of transition towards urban hi-tech horticulture: A comparative study of development and adoption of urban high-tech horticultural practices in …","","","","","https://library.wur.nl/WebQuery/wurpubs/fulltext/468710","… Advanced technologies and alternative food production methods such as vertical farming … The development of high-tech urban agriculture is one of the strategies for more sustainable …","2018","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","library.wur.nl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QNXDWJMS","journalArticle","2023","Świąder, K.; Čermak, D.; Gajewska, D.; Najman, K.; ...","Opportunities and Constraints for Creating Edible Cities and Accessing Wholesome Functional Foods in a Sustainable Way","Sustainability","","","","https://www.mdpi.com/2071-1050/15/10/8406","… remain major global issues as the world’s population grows and the consequences of climate change prevail, so we need to rethink how we grow and source food to create sustainable …","2023","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8BJTIR4","book","2023","Ertle, J. M.","Tipburn Management Through Controlled Environment for Indoor Vertical Farm Lettuce Production","","","","","https://www.researchgate.net/profile/John-Ertle/publication/373114244_Tipburn_Management_Through_Controlled_Environment_for_Indoor_Vertical_Farm_Lettuce_Production/links/64da86fa25837316ee1016ed/Tipburn-Management-Through-Controlled-Environment-for-Indoor-Vertical-Farm-Lettuce-Production.pdf","… Indoor vertical farming has become increasingly popular in the United States due to the ability to grow fresh produce year-round. However, among other challenges to indoor farmers, is …","2023","2023-11-07 10:41:12","2023-11-07 10:41:12","","","","","","","","","","","","","researchgate.net","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
